team_abbr,position,player_id,player_name,team_conf,team_division,lookup_string
PHI,WR,00-0036912,DeVonta Smith,NFC,NFC East,"WR, PHI: DeVonta Smith (NFC East, ID: 00-0036912)"
PHI,RB,00-0036919,Kenneth Gainwell,NFC,NFC East,"RB, PHI: Kenneth Gainwell (NFC East, ID: 00-0036919)"
PHI,WR,00-0037039,Devon Allen,NFC,NFC East,"WR, PHI: Devon Allen (NFC East, ID: 00-0037039)"
PHI,TE,00-0037086,Grant Calcaterra,NFC,NFC East,"TE, PHI: Grant Calcaterra (NFC East, ID: 00-0037086)"
PHI,RB,00-0037131,Kennedy Brooks,NFC,NFC East,"RB, PHI: Kennedy Brooks (NFC East, ID: 00-0037131)"
PHI,WR,00-0037132,Britain Covey,NFC,NFC East,"WR, PHI: Britain Covey (NFC East, ID: 00-0037132)"
PHI,WR,00-0037366,Charleston Rambo,NFC,NFC East,"WR, PHI: Charleston Rambo (NFC East, ID: 00-0037366)"
PHI,QB,00-0038400,Tanner McKee,NFC,NFC East,"QB, PHI: Tanner McKee (NFC East, ID: 00-0038400)"
PHI,RB,00-0038409,Lew Nichols,NFC,NFC East,"RB, PHI: Lew Nichols (NFC East, ID: 00-0038409)"
PHI,WR,00-0038434,Johnny King,NFC,NFC East,"WR, PHI: Johnny King (NFC East, ID: 00-0038434)"
PHI,WR,00-0038483,Jadon Haselwood,NFC,NFC East,"WR, PHI: Jadon Haselwood (NFC East, ID: 00-0038483)"
PHI,WR,00-0038484,Joseph Ngata,NFC,NFC East,"WR, PHI: Joseph Ngata (NFC East, ID: 00-0038484)"
PHI,WR,00-0038760,Griffin Hebert,NFC,NFC East,"WR, PHI: Griffin Hebert (NFC East, ID: 00-0038760)"
PIT,K,00-0031136,Chris Boswell,AFC,AFC North,"K, PIT: Chris Boswell (AFC North, ID: 00-0031136)"
PIT,WR,00-0031428,Allen Robinson,AFC,AFC North,"WR, PIT: Allen Robinson (AFC North, ID: 00-0031428)"
PIT,QB,00-0033869,Mitchell Trubisky,AFC,AFC North,"QB, PIT: Mitchell Trubisky (AFC North, ID: 00-0033869)"
PIT,RB,00-0034614,Godwin Igwebuike,AFC,AFC North,"RB, PIT: Godwin Igwebuike (AFC North, ID: 00-0034614)"
PIT,QB,00-0034771,Mason Rudolph,AFC,AFC North,"QB, PIT: Mason Rudolph (AFC North, ID: 00-0034771)"
PIT,QB,00-0035146,Trace McSorley,AFC,AFC North,"QB, PIT: Trace McSorley (AFC North, ID: 00-0035146)"
PIT,WR,00-0035216,Diontae Johnson,AFC,AFC North,"WR, PIT: Diontae Johnson (AFC North, ID: 00-0035216)"
PIT,RB,00-0035273,Qadree Ollison,AFC,AFC North,"RB, PIT: Qadree Ollison (AFC North, ID: 00-0035273)"
PIT,TE,00-0035529,Hakeem Butler,AFC,AFC North,"TE, PIT: Hakeem Butler (AFC North, ID: 00-0035529)"
PIT,WR,00-0035703,Miles Boykin,AFC,AFC North,"WR, PIT: Miles Boykin (AFC North, ID: 00-0035703)"
PIT,WR,00-0036255,Denzel Mims,AFC,AFC North,"WR, PIT: Denzel Mims (AFC North, ID: 00-0036255)"
PIT,RB,00-0036336,Anthony McFarland,AFC,AFC North,"RB, PIT: Anthony McFarland (AFC North, ID: 00-0036336)"
PIT,WR,00-0036627,Dez Fitzpatrick,AFC,AFC North,"WR, PIT: Dez Fitzpatrick (AFC North, ID: 00-0036627)"
PIT,RB,00-0036893,Najee Harris,AFC,AFC North,"RB, PIT: Najee Harris (AFC North, ID: 00-0036893)"
PIT,TE,00-0036894,Pat Freiermuth,AFC,AFC North,"TE, PIT: Pat Freiermuth (AFC North, ID: 00-0036894)"
PIT,RB,00-0037228,Jaylen Warren,AFC,AFC North,"RB, PIT: Jaylen Warren (AFC North, ID: 00-0037228)"
PIT,WR,00-0037247,George Pickens,AFC,AFC North,"WR, PIT: George Pickens (AFC North, ID: 00-0037247)"
PIT,TE,00-0037304,Connor Heyward,AFC,AFC North,"TE, PIT: Connor Heyward (AFC North, ID: 00-0037304)"
PIT,RB,00-0037437,Greg Bell,AFC,AFC North,"RB, PIT: Greg Bell (AFC North, ID: 00-0037437)"
PIT,TE,00-0037451,Rod Williams,AFC,AFC North,"TE, PIT: Rod Williams (AFC North, ID: 00-0037451)"
PIT,WR,00-0037837,Calvin Austin,AFC,AFC North,"WR, PIT: Calvin Austin (AFC North, ID: 00-0037837)"
PIT,QB,00-0038102,Kenny Pickett,AFC,AFC North,"QB, PIT: Kenny Pickett (AFC North, ID: 00-0038102)"
PIT,WR,00-0038422,Aron Cruickshank,AFC,AFC North,"WR, PIT: Aron Cruickshank (AFC North, ID: 00-0038422)"
PIT,RB,00-0038433,Darius Hagans,AFC,AFC North,"RB, PIT: Darius Hagans (AFC North, ID: 00-0038433)"
PIT,WR,00-0038472,Duece Watts,AFC,AFC North,"WR, PIT: Duece Watts (AFC North, ID: 00-0038472)"
PIT,TE,00-0038558,Darnell Washington,AFC,AFC North,"TE, PIT: Darnell Washington (AFC North, ID: 00-0038558)"
PIT,RB,00-0038743,Jordan Byrd,AFC,AFC North,"RB, PIT: Jordan Byrd (AFC North, ID: 00-0038743)"
PIT,K,00-0038748,B.T. Potter,AFC,AFC North,"K, PIT: B.T. Potter (AFC North, ID: 00-0038748)"
PIT,TE,00-0038758,Noah Gindorff,AFC,AFC North,"TE, PIT: Noah Gindorff (AFC North, ID: 00-0038758)"
PIT,WR,00-0038843,Jacob Copeland,AFC,AFC North,"WR, PIT: Jacob Copeland (AFC North, ID: 00-0038843)"
PIT,RB,00-0038875,Jack Colletto,AFC,AFC North,"RB, PIT: Jack Colletto (AFC North, ID: 00-0038875)"
PIT,RB,00-0038957,Alfonzo Graham,AFC,AFC North,"RB, PIT: Alfonzo Graham (AFC North, ID: 00-0038957)"
SEA,QB,00-0030565,Geno Smith,NFC,NFC West,"QB, SEA: Geno Smith (NFC West, ID: 00-0030565)"
SEA,K,00-0031492,Jason Myers,NFC,NFC West,"K, SEA: Jason Myers (NFC West, ID: 00-0031492)"
SEA,WR,00-0032211,Tyler Lockett,NFC,NFC West,"WR, SEA: Tyler Lockett (NFC West, ID: 00-0032211)"
SEA,QB,00-0032245,Sean Mannion,NFC,NFC West,"QB, SEA: Sean Mannion (NFC West, ID: 00-0032245)"
SEA,TE,00-0034159,Will Dissly,NFC,NFC West,"TE, SEA: Will Dissly (NFC West, ID: 00-0034159)"
SEA,WR,00-0035164,Cody Thompson,NFC,NFC West,"WR, SEA: Cody Thompson (NFC West, ID: 00-0035164)"
SEA,WR,00-0035640,DK Metcalf,NFC,NFC West,"WR, SEA: DK Metcalf (NFC West, ID: 00-0035640)"
SEA,TE,00-0035644,Noah Fant,NFC,NFC West,"TE, SEA: Noah Fant (NFC West, ID: 00-0035644)"
SEA,QB,00-0035704,Drew Lock,NFC,NFC West,"QB, SEA: Drew Lock (NFC West, ID: 00-0035704)"
SEA,WR,00-0035891,Cody White,NFC,NFC West,"WR, SEA: Cody White (NFC West, ID: 00-0035891)"
SEA,TE,00-0036059,Tyler Mabry,NFC,NFC West,"TE, SEA: Tyler Mabry (NFC West, ID: 00-0036059)"
SEA,WR,00-0036080,Easop Winston,NFC,NFC West,"WR, SEA: Easop Winston (NFC West, ID: 00-0036080)"
SEA,TE,00-0036244,Colby Parkinson,NFC,NFC West,"TE, SEA: Colby Parkinson (NFC West, ID: 00-0036244)"
SEA,RB,00-0036425,DeeJay Dallas,NFC,NFC West,"RB, SEA: DeeJay Dallas (NFC West, ID: 00-0036425)"
SEA,WR,00-0036620,D'Wayne Eskridge,NFC,NFC West,"WR, SEA: D'Wayne Eskridge (NFC West, ID: 00-0036620)"
SEA,WR,00-0036810,Cade Johnson,NFC,NFC West,"WR, SEA: Cade Johnson (NFC West, ID: 00-0036810)"
SEA,TE,00-0037015,Sal Cannella,NFC,NFC West,"TE, SEA: Sal Cannella (NFC West, ID: 00-0037015)"
SEA,WR,00-0037093,Dareke Young,NFC,NFC West,"WR, SEA: Dareke Young (NFC West, ID: 00-0037093)"
SEA,WR,00-0037362,Ra'Shaun Henry,NFC,NFC West,"WR, SEA: Ra'Shaun Henry (NFC West, ID: 00-0037362)"
SEA,RB,00-0037495,Bryant Koback,NFC,NFC West,"RB, SEA: Bryant Koback (NFC West, ID: 00-0037495)"
SEA,RB,00-0038134,Kenneth Walker,NFC,NFC West,"RB, SEA: Kenneth Walker (NFC West, ID: 00-0038134)"
SEA,TE,00-0038488,Brady Russell,NFC,NFC West,"TE, SEA: Brady Russell (NFC West, ID: 00-0038488)"
SEA,WR,00-0038543,Jaxon Smith-Njigba,NFC,NFC West,"WR, SEA: Jaxon Smith-Njigba (NFC West, ID: 00-0038543)"
SEA,RB,00-0038636,Kenny McIntosh,NFC,NFC West,"RB, SEA: Kenny McIntosh (NFC West, ID: 00-0038636)"
SEA,QB,00-0038749,Holton Ahlers,NFC,NFC West,"QB, SEA: Holton Ahlers (NFC West, ID: 00-0038749)"
SEA,WR,00-0038752,Jake Bobo,NFC,NFC West,"WR, SEA: Jake Bobo (NFC West, ID: 00-0038752)"
SEA,WR,00-0038759,John Hall,NFC,NFC West,"WR, SEA: John Hall (NFC West, ID: 00-0038759)"
SEA,WR,00-0038763,Tyjon Lindsey,NFC,NFC West,"WR, SEA: Tyjon Lindsey (NFC West, ID: 00-0038763)"
SEA,WR,00-0038929,Justin Marshall,NFC,NFC West,"WR, SEA: Justin Marshall (NFC West, ID: 00-0038929)"
SEA,RB,00-0039165,Zach Charbonnet,NFC,NFC West,"RB, SEA: Zach Charbonnet (NFC West, ID: 00-0039165)"
SEA,RB,00-0039170,Wayne Taulapapa,NFC,NFC West,"RB, SEA: Wayne Taulapapa (NFC West, ID: 00-0039170)"
SF,RB,00-0029892,Kyle Juszczyk,NFC,NFC West,"RB, SF: Kyle Juszczyk (NFC West, ID: 00-0029892)"
SF,WR,00-0030663,Willie Snead,NFC,NFC West,"WR, SF: Willie Snead (NFC West, ID: 00-0030663)"
SF,WR,00-0032128,Chris Conley,NFC,NFC West,"WR, SF: Chris Conley (NFC West, ID: 00-0032128)"
SF,QB,00-0032434,Brandon Allen,NFC,NFC West,"QB, SF: Brandon Allen (NFC West, ID: 00-0032434)"
SF,RB,00-0033280,Christian McCaffrey,NFC,NFC West,"RB, SF: Christian McCaffrey (NFC West, ID: 00-0033280)"
SF,TE,00-0033288,George Kittle,NFC,NFC West,"TE, SF: George Kittle (NFC West, ID: 00-0033288)"
SF,RB,00-0033567,Brian Hill,NFC,NFC West,"RB, SF: Brian Hill (NFC West, ID: 00-0033567)"
SF,K,00-0033862,Zane Gonzalez,NFC,NFC West,"K, SF: Zane Gonzalez (NFC West, ID: 00-0033862)"
SF,RB,00-0033955,Jeremy McNichols,NFC,NFC West,"RB, SF: Jeremy McNichols (NFC West, ID: 00-0033955)"
SF,TE,00-0034073,Ross Dwelley,NFC,NFC West,"TE, SF: Ross Dwelley (NFC West, ID: 00-0034073)"
SF,WR,00-0034407,Ray-Ray McCloud,NFC,NFC West,"WR, SF: Ray-Ray McCloud (NFC West, ID: 00-0034407)"
SF,QB,00-0034869,Sam Darnold,NFC,NFC West,"QB, SF: Sam Darnold (NFC West, ID: 00-0034869)"
SF,WR,00-0035719,Deebo Samuel,NFC,NFC West,"WR, SF: Deebo Samuel (NFC West, ID: 00-0035719)"
SF,WR,00-0036259,Jauan Jennings,NFC,NFC West,"WR, SF: Jauan Jennings (NFC West, ID: 00-0036259)"
SF,WR,00-0036261,Brandon Aiyuk,NFC,NFC West,"WR, SF: Brandon Aiyuk (NFC West, ID: 00-0036261)"
SF,TE,00-0036429,Charlie Woerner,NFC,NFC West,"TE, SF: Charlie Woerner (NFC West, ID: 00-0036429)"
SF,RB,00-0036567,Elijah Mitchell,NFC,NFC West,"RB, SF: Elijah Mitchell (NFC West, ID: 00-0036567)"
SF,TE,00-0037112,Jake Tonges,NFC,NFC West,"TE, SF: Jake Tonges (NFC West, ID: 00-0037112)"
SF,WR,00-0037524,Tay Martin,NFC,NFC West,"WR, SF: Tay Martin (NFC West, ID: 00-0037524)"
SF,RB,00-0037525,Jordan Mason,NFC,NFC West,"RB, SF: Jordan Mason (NFC West, ID: 00-0037525)"
SF,RB,00-0037827,Tyrion Davis-Price,NFC,NFC West,"RB, SF: Tyrion Davis-Price (NFC West, ID: 00-0037827)"
SF,WR,00-0037828,Danny Gray,NFC,NFC West,"WR, SF: Danny Gray (NFC West, ID: 00-0037828)"
SF,QB,00-0037834,Brock Purdy,NFC,NFC West,"QB, SF: Brock Purdy (NFC West, ID: 00-0037834)"
SF,K,00-0038562,Jake Moody,NFC,NFC West,"K, SF: Jake Moody (NFC West, ID: 00-0038562)"
SF,TE,00-0038564,Cameron Latu,NFC,NFC West,"TE, SF: Cameron Latu (NFC West, ID: 00-0038564)"
SF,TE,00-0038643,Brayden Willis,NFC,NFC West,"TE, SF: Brayden Willis (NFC West, ID: 00-0038643)"
SF,WR,00-0038647,Ronnie Bell,NFC,NFC West,"WR, SF: Ronnie Bell (NFC West, ID: 00-0038647)"
SF,WR,00-0038883,Isaiah Winstead,NFC,NFC West,"WR, SF: Isaiah Winstead (NFC West, ID: 00-0038883)"
TB,WR,00-0031408,Mike Evans,NFC,NFC South,"WR, TB: Mike Evans (NFC South, ID: 00-0031408)"
TB,WR,00-0033589,David Moore,NFC,NFC South,"WR, TB: David Moore (NFC South, ID: 00-0033589)"
TB,WR,00-0033921,Chris Godwin,NFC,NFC South,"WR, TB: Chris Godwin (NFC South, ID: 00-0033921)"
TB,WR,00-0034411,Russell Gage,NFC,NFC South,"WR, TB: Russell Gage (NFC South, ID: 00-0034411)"
TB,TE,00-0034575,David Wells,NFC,NFC South,"TE, TB: David Wells (NFC South, ID: 00-0034575)"
TB,RB,00-0034681,Chase Edmonds,NFC,NFC South,"RB, TB: Chase Edmonds (NFC South, ID: 00-0034681)"
TB,QB,00-0034855,Baker Mayfield,NFC,NFC South,"QB, TB: Baker Mayfield (NFC South, ID: 00-0034855)"
TB,QB,00-0034899,John Wolford,NFC,NFC South,"QB, TB: John Wolford (NFC South, ID: 00-0034899)"
TB,RB,00-0035342,Patrick Laird,NFC,NFC South,"RB, TB: Patrick Laird (NFC South, ID: 00-0035342)"
TB,K,00-0035358,Chase McLaughlin,NFC,NFC South,"K, TB: Chase McLaughlin (NFC South, ID: 00-0035358)"
TB,TE,00-0036456,Dominique Dafney,NFC,NFC South,"TE, TB: Dominique Dafney (NFC South, ID: 00-0036456)"
TB,QB,00-0036928,Kyle Trask,NFC,NFC South,"QB, TB: Kyle Trask (NFC South, ID: 00-0036928)"
TB,WR,00-0037185,Raleigh Webb,NFC,NFC South,"WR, TB: Raleigh Webb (NFC South, ID: 00-0037185)"
TB,RB,00-0037256,Rachaad White,NFC,NFC South,"RB, TB: Rachaad White (NFC South, ID: 00-0037256)"
TB,TE,00-0037311,Ko Kieft,NFC,NFC South,"TE, TB: Ko Kieft (NFC South, ID: 00-0037311)"
TB,WR,00-0037483,Kaylon Geiger,NFC,NFC South,"WR, TB: Kaylon Geiger (NFC South, ID: 00-0037483)"
TB,WR,00-0037487,Deven Thompkins,NFC,NFC South,"WR, TB: Deven Thompkins (NFC South, ID: 00-0037487)"
TB,TE,00-0038129,Cade Otton,NFC,NFC South,"TE, TB: Cade Otton (NFC South, ID: 00-0038129)"
TB,WR,00-0038805,Cephus Johnson,NFC,NFC South,"WR, TB: Cephus Johnson (NFC South, ID: 00-0038805)"
TB,WR,00-0038814,Taye Barber,NFC,NFC South,"WR, TB: Taye Barber (NFC South, ID: 00-0038814)"
TB,RB,00-0038816,Ronnie Brown,NFC,NFC South,"RB, TB: Ronnie Brown (NFC South, ID: 00-0038816)"
TB,WR,00-0038821,Rakim Jarrett,NFC,NFC South,"WR, TB: Rakim Jarrett (NFC South, ID: 00-0038821)"
TB,WR,00-0038824,Ryan Miller,NFC,NFC South,"WR, TB: Ryan Miller (NFC South, ID: 00-0038824)"
TB,TE,00-0038828,Tanner Taula,NFC,NFC South,"TE, TB: Tanner Taula (NFC South, ID: 00-0038828)"
TB,WR,00-0038829,Kade Warner,NFC,NFC South,"WR, TB: Kade Warner (NFC South, ID: 00-0038829)"
TB,RB,00-0038951,Sean Tucker,NFC,NFC South,"RB, TB: Sean Tucker (NFC South, ID: 00-0038951)"
TB,TE,00-0039050,Payne Durham,NFC,NFC South,"TE, TB: Payne Durham (NFC South, ID: 00-0039050)"
TB,WR,00-0039052,Trey Palmer,NFC,NFC South,"WR, TB: Trey Palmer (NFC South, ID: 00-0039052)"
TEN,K,00-0025565,Nick Folk,AFC,AFC South,"K, TEN: Nick Folk (AFC South, ID: 00-0025565)"
TEN,QB,00-0029701,Ryan Tannehill,AFC,AFC South,"QB, TEN: Ryan Tannehill (AFC South, ID: 00-0029701)"
TEN,WR,00-0030564,DeAndre Hopkins,AFC,AFC South,"WR, TEN: DeAndre Hopkins (AFC South, ID: 00-0030564)"
TEN,WR,00-0032398,Chris Moore,AFC,AFC South,"WR, TEN: Chris Moore (AFC South, ID: 00-0032398)"
TEN,RB,00-0032764,Derrick Henry,AFC,AFC South,"RB, TEN: Derrick Henry (AFC South, ID: 00-0032764)"
TEN,TE,00-0034193,Kevin Rader,AFC,AFC South,"TE, TEN: Kevin Rader (AFC South, ID: 00-0034193)"
TEN,TE,00-0035259,Trevon Wesco,AFC,AFC South,"TE, TEN: Trevon Wesco (AFC South, ID: 00-0035259)"
TEN,TE,00-0035309,Alize Mack,AFC,AFC South,"TE, TEN: Alize Mack (AFC South, ID: 00-0035309)"
TEN,RB,00-0035924,Jonathan Ward,AFC,AFC South,"RB, TEN: Jonathan Ward (AFC South, ID: 00-0035924)"
TEN,WR,00-0036176,Mason Kinsey,AFC,AFC South,"WR, TEN: Mason Kinsey (AFC South, ID: 00-0036176)"
TEN,WR,00-0036182,Nick Westbrook-Ikhine,AFC,AFC South,"WR, TEN: Nick Westbrook-Ikhine (AFC South, ID: 00-0036182)"
TEN,TE,00-0036194,Devin Asiasi,AFC,AFC South,"TE, TEN: Devin Asiasi (AFC South, ID: 00-0036194)"
TEN,WR,00-0036572,Shi Smith,AFC,AFC South,"WR, TEN: Shi Smith (AFC South, ID: 00-0036572)"
TEN,WR,00-0037273,Kyle Philips,AFC,AFC South,"WR, TEN: Kyle Philips (AFC South, ID: 00-0037273)"
TEN,TE,00-0037424,Justin Rigg,AFC,AFC South,"TE, TEN: Justin Rigg (AFC South, ID: 00-0037424)"
TEN,RB,00-0037594,Julius Chestnut,AFC,AFC South,"RB, TEN: Julius Chestnut (AFC South, ID: 00-0037594)"
TEN,WR,00-0037604,Reggie Roberson,AFC,AFC South,"WR, TEN: Reggie Roberson (AFC South, ID: 00-0037604)"
TEN,RB,00-0037617,Hassan Haskins,AFC,AFC South,"RB, TEN: Hassan Haskins (AFC South, ID: 00-0037617)"
TEN,WR,00-0037742,Treylon Burks,AFC,AFC South,"WR, TEN: Treylon Burks (AFC South, ID: 00-0037742)"
TEN,TE,00-0037809,Chigoziem Okonkwo,AFC,AFC South,"TE, TEN: Chigoziem Okonkwo (AFC South, ID: 00-0037809)"
TEN,QB,00-0038128,Malik Willis,AFC,AFC South,"QB, TEN: Malik Willis (AFC South, ID: 00-0038128)"
TEN,TE,00-0038145,Thomas Odukoya,AFC,AFC South,"TE, TEN: Thomas Odukoya (AFC South, ID: 00-0038145)"
TEN,TE,00-0038589,Josh Whyle,AFC,AFC South,"TE, TEN: Josh Whyle (AFC South, ID: 00-0038589)"
TEN,WR,00-0038632,Colton Dowell,AFC,AFC South,"WR, TEN: Colton Dowell (AFC South, ID: 00-0038632)"
TEN,WR,00-0038844,Tre'Shaun Harrison,AFC,AFC South,"WR, TEN: Tre'Shaun Harrison (AFC South, ID: 00-0038844)"
TEN,WR,00-0038962,Gavin Holmes,AFC,AFC South,"WR, TEN: Gavin Holmes (AFC South, ID: 00-0038962)"
TEN,WR,00-0038969,Kearis Jackson,AFC,AFC South,"WR, TEN: Kearis Jackson (AFC South, ID: 00-0038969)"
TEN,RB,00-0039032,Tyjae Spears,AFC,AFC South,"RB, TEN: Tyjae Spears (AFC South, ID: 00-0039032)"
TEN,QB,00-0039152,Will Levis,AFC,AFC South,"QB, TEN: Will Levis (AFC South, ID: 00-0039152)"
WAS,TE,00-0031260,Logan Thomas,NFC,NFC East,"TE, WAS: Logan Thomas (NFC East, ID: 00-0031260)"
WAS,WR,00-0031941,Jamison Crowder,NFC,NFC East,"WR, WAS: Jamison Crowder (NFC East, ID: 00-0031941)"
WAS,RB,00-0032975,Jonathan Williams,NFC,NFC East,"RB, WAS: Jonathan Williams (NFC East, ID: 00-0032975)"
WAS,QB,00-0033119,Jacoby Brissett,NFC,NFC East,"QB, WAS: Jacoby Brissett (NFC East, ID: 00-0033119)"
WAS,WR,00-0033282,Curtis Samuel,NFC,NFC East,"WR, WAS: Curtis Samuel (NFC East, ID: 00-0033282)"
WAS,RB,00-0033296,Alex Armah,NFC,NFC East,"RB, WAS: Alex Armah (NFC East, ID: 00-0033296)"
WAS,WR,00-0033481,Marcus Kemp,NFC,NFC East,"WR, WAS: Marcus Kemp (NFC East, ID: 00-0033481)"
WAS,WR,00-0034297,Byron Pringle,NFC,NFC East,"WR, WAS: Byron Pringle (NFC East, ID: 00-0034297)"
WAS,TE,00-0034988,Kaden Smith,NFC,NFC East,"TE, WAS: Kaden Smith (NFC East, ID: 00-0034988)"
WAS,WR,00-0035101,Davion Davis,NFC,NFC East,"WR, WAS: Davion Davis (NFC East, ID: 00-0035101)"
WAS,TE,00-0035102,Brandon Dillon,NFC,NFC East,"TE, WAS: Brandon Dillon (NFC East, ID: 00-0035102)"
WAS,K,00-0035192,Joey Slye,NFC,NFC East,"K, WAS: Joey Slye (NFC East, ID: 00-0035192)"
WAS,WR,00-0035659,Terry McLaurin,NFC,NFC East,"WR, WAS: Terry McLaurin (NFC East, ID: 00-0035659)"
WAS,RB,00-0035715,Derrick Gore,NFC,NFC East,"RB, WAS: Derrick Gore (NFC East, ID: 00-0035715)"
WAS,QB,00-0036197,Jake Fromm,NFC,NFC East,"QB, WAS: Jake Fromm (NFC East, ID: 00-0036197)"
WAS,RB,00-0036328,Antonio Gibson,NFC,NFC East,"RB, WAS: Antonio Gibson (NFC East, ID: 00-0036328)"
WAS,WR,00-0036626,Dyami Brown,NFC,NFC East,"WR, WAS: Dyami Brown (NFC East, ID: 00-0036626)"
WAS,TE,00-0036628,John Bates,NFC,NFC East,"TE, WAS: John Bates (NFC East, ID: 00-0036628)"
WAS,WR,00-0036671,Dax Milne,NFC,NFC East,"WR, WAS: Dax Milne (NFC East, ID: 00-0036671)"
WAS,RB,00-0036755,Jaret Patterson,NFC,NFC East,"RB, WAS: Jaret Patterson (NFC East, ID: 00-0036755)"
WAS,QB,00-0037077,Sam Howell,NFC,NFC East,"QB, WAS: Sam Howell (NFC East, ID: 00-0037077)"
WAS,TE,00-0037078,Cole Turner,NFC,NFC East,"TE, WAS: Cole Turner (NFC East, ID: 00-0037078)"
WAS,TE,00-0037164,Curtis Hodges,NFC,NFC East,"TE, WAS: Curtis Hodges (NFC East, ID: 00-0037164)"
WAS,TE,00-0037168,Armani Rogers,NFC,NFC East,"TE, WAS: Armani Rogers (NFC East, ID: 00-0037168)"
WAS,WR,00-0037172,Kyric McGowan,NFC,NFC East,"WR, WAS: Kyric McGowan (NFC East, ID: 00-0037172)"
WAS,WR,00-0037741,Jahan Dotson,NFC,NFC East,"WR, WAS: Jahan Dotson (NFC East, ID: 00-0037741)"
WAS,RB,00-0037746,Brian Robinson,NFC,NFC East,"RB, WAS: Brian Robinson (NFC East, ID: 00-0037746)"
WAS,RB,00-0038611,Chris Rodriguez,NFC,NFC East,"RB, WAS: Chris Rodriguez (NFC East, ID: 00-0038611)"
WAS,WR,00-0038830,Kazmeir Allen,NFC,NFC East,"WR, WAS: Kazmeir Allen (NFC East, ID: 00-0038830)"
WAS,WR,00-0038831,Zion Bowens,NFC,NFC East,"WR, WAS: Zion Bowens (NFC East, ID: 00-0038831)"
WAS,WR,00-0038839,Mitchell Tinsley,NFC,NFC East,"WR, WAS: Mitchell Tinsley (NFC East, ID: 00-0038839)"
WAS,WR,00-0038840,Brycen Tremayne,NFC,NFC East,"WR, WAS: Brycen Tremayne (NFC East, ID: 00-0038840)"
